"game_date","Home Team","Away Team","Period","Clock","Home Team Skaters","Away Team Skaters","Home Team Goals","Away Team Goals","Team","Player","Event","X Coordinate","Y Coordinate","Detail 1","Detail 2","Detail 3","Detail 4","Player 2","X Coordinate 2","Y Coordinate 2"
"2020-03-01","Erie Otters","London Knights","2","5:44","5","4","2","3","London Knights","Luke Evangelista","Takeaway","48","75",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:41","5","4","2","3","London Knights","Luke Evangelista","Play","104","46","Direct",,,,"Ryan Merkley","120","72"
"2020-03-01","Erie Otters","London Knights","2","5:40","5","4","2","3","Erie Otters","Austen Swankler","Zone Entry","128","74","Carried",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","2","5:36","5","4","2","3","London Knights","Ryan Merkley","Incomplete Play","191","47","Direct",,,,"Luke Evangelista","182","43"
"2020-03-01","Erie Otters","London Knights","2","5:34","5","4","2","3","Erie Otters","Austen Swankler","Puck Recovery","31","29",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:32","5","4","2","3","Erie Otters","Austen Swankler","Play","97","23","Direct",,,,"Matthew MacDougall","118","13"
"2020-03-01","Erie Otters","London Knights","2","5:30","5","4","2","3","London Knights","Matthew MacDougall","Zone Entry","131","8","Carried",,,,"Markus Phillips",,
"2020-03-01","Erie Otters","London Knights","2","5:30","5","4","2","3","Erie Otters","Matthew MacDougall","Dump In/Out","149","8","Retained",,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:27","5","4","2","3","Erie Otters","Connor Lockhart","Puck Recovery","187","79",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:26","5","4","2","3","Erie Otters","Connor Lockhart","Play","184","81","Indirect",,,,"Kyen Sopa","130","82"
"2020-03-01","Erie Otters","London Knights","2","5:24","5","4","2","3","Erie Otters","Kyen Sopa","Play","130","82","Direct",,,,"Austen Swankler","173","79"
"2020-03-01","Erie Otters","London Knights","2","5:22","5","4","2","3","Erie Otters","Austen Swankler","Play","160","67","Direct",,,,"Drew Hunter","132","43"
"2020-03-01","Erie Otters","London Knights","2","5:19","5","4","2","3","Erie Otters","Drew Hunter","Play","132","21","Direct",,,,"Kyen Sopa","134","65"
"2020-03-01","Erie Otters","London Knights","2","5:17","5","4","2","3","Erie Otters","Kyen Sopa","Shot","142","64","Slapshot","On Net","f","f",,,
"2020-03-01","Erie Otters","London Knights","2","5:14","5","4","2","3","London Knights","Markus Phillips","Puck Recovery","21","5",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:14","5","4","2","3","London Knights","Markus Phillips","Play","21","5","Indirect",,,,"Jason Willms","62","3"
"2020-03-01","Erie Otters","London Knights","2","5:12","5","4","2","3","London Knights","Jason Willms","Dump In/Out","62","3","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:10","5","4","2","3","Erie Otters","Drew Hunter","Puck Recovery","100","80",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:10","5","4","2","3","Erie Otters","Drew Hunter","Dump In/Out","100","80","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:09","5","4","2","3","London Knights","Jason Willms","Puck Recovery","76","2",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","5:09","5","4","2","3","London Knights","Jason Willms","Play","91","10","Direct",,,,"Markus Phillips","104","20"
"2020-03-01","Erie Otters","London Knights","2","5:07","5","4","2","3","Erie Otters","Markus Phillips","Zone Entry","126","17","Carried",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","2","5:05","5","4","2","3","London Knights","Markus Phillips","Shot","179","21","Wristshot","On Net","f","f",,,
"2020-03-01","Erie Otters","London Knights","2","5:01","5","4","2","3","Erie Otters","Chad Yetman","Faceoff Win","31","65","Backhand",,,,"Jamie Drysdale",,
"2020-03-01","Erie Otters","London Knights","2","4:59","5","4","2","3","Erie Otters","Jamie Drysdale","Puck Recovery","25","66",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:51","5","5","2","3","Erie Otters","Jamie Drysdale","Play","47","75","Direct",,,,"Maxim Golod","93","2"
"2020-03-01","Erie Otters","London Knights","2","4:48","5","5","2","3","Erie Otters","Maxim Golod","Play","121","1","Direct",,,,"Chad Yetman","139","24"
"2020-03-01","Erie Otters","London Knights","2","4:48","5","5","2","3","London Knights","Kirill Steklov","Zone Entry","128","5","Played",,,,"Gerard Keane",,
"2020-03-01","Erie Otters","London Knights","2","4:45","5","5","2","3","London Knights","Kirill Steklov","Puck Recovery","7","72",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:43","5","5","2","3","Erie Otters","Brendan Hoffmann","Puck Recovery","199","33",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:38","5","5","2","3","London Knights","Gerard Keane","Dump In/Out","12","77","Retained",,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:35","5","5","2","3","London Knights","Kirill Steklov","Puck Recovery","47","67",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:31","5","5","2","3","Erie Otters","Chad Yetman","Zone Entry","127","2","Carried",,,,"Jamie Drysdale",,
"2020-03-01","Erie Otters","London Knights","2","4:30","5","5","2","3","London Knights","Kirill Steklov","Play","142","3","Direct",,,,"Alec Regula","136","25"
"2020-03-01","Erie Otters","London Knights","2","4:27","5","5","2","3","London Knights","Alec Regula","Play","131","78","Indirect",,,,"Liam Foudy","193","12"
"2020-03-01","Erie Otters","London Knights","2","4:18","5","5","2","3","London Knights","Liam Foudy","Play","134","51","Direct",,,,"Connor McMichael","180","64"
"2020-03-01","Erie Otters","London Knights","2","4:17","5","5","2","3","London Knights","Connor McMichael","Incomplete Play","181","61","Direct",,,,"Billy Moskal","178","32"
"2020-03-01","Erie Otters","London Knights","2","4:14","5","5","2","3","Erie Otters","Chad Yetman","Puck Recovery","29","84",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:10","5","5","2","3","London Knights","Billy Moskal","Takeaway","165","1",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:09","5","5","2","3","London Knights","Billy Moskal","Play","182","7","Indirect",,,,"Connor McMichael","182","7"
"2020-03-01","Erie Otters","London Knights","2","4:09","5","5","2","3","London Knights","Connor McMichael","Incomplete Play","182","7","Direct",,,,"Gerard Keane","126","54"
"2020-03-01","Erie Otters","London Knights","2","4:08","5","5","2","3","Erie Otters","Maxim Golod","Takeaway","64","33",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:06","5","5","2","3","Erie Otters","Maxim Golod","Dump In/Out","95","19","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","4:06","5","5","2","3","London Knights","Hunter Skinner","Zone Entry","95","19","Dumped",,,,"Gerard Keane",,
"2020-03-01","Erie Otters","London Knights","2","4:01","5","5","2","3","London Knights","Hunter Skinner","Puck Recovery","12","78",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:57","5","5","2","3","London Knights","Hunter Skinner","Play","53","35","Direct",,,,"Liam Foudy","82","55"
"2020-03-01","Erie Otters","London Knights","2","3:54","5","5","2","3","London Knights","Liam Foudy","Dump In/Out","106","68","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:54","5","5","2","3","Erie Otters","Elias Cohen","Zone Entry","106","68","Dumped",,,,"Kurtis Henry",,
"2020-03-01","Erie Otters","London Knights","2","3:50","5","5","2","3","Erie Otters","Elias Cohen","Puck Recovery","25","61",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:49","5","5","2","3","Erie Otters","Elias Cohen","Play","5","61","Indirect",,,,"Kyen Sopa","27","83"
"2020-03-01","Erie Otters","London Knights","2","3:47","5","5","2","3","Erie Otters","Kyen Sopa","Play","27","83","Indirect",,,,"Kurtis Henry","108","18"
"2020-03-01","Erie Otters","London Knights","2","3:42","5","5","2","3","London Knights","Alec Regula","Zone Entry","128","4","Carried",,,,"Hunter Skinner",,
"2020-03-01","Erie Otters","London Knights","2","3:41","5","5","2","3","Erie Otters","Kurtis Henry","Play","153","3","Direct",,,,"Brendan Sellan","145","2"
"2020-03-01","Erie Otters","London Knights","2","3:40","5","5","2","3","Erie Otters","Brendan Sellan","Incomplete Play","145","2","Indirect",,,,"Kurtis Henry","200","31"
"2020-03-01","Erie Otters","London Knights","2","3:36","5","5","2","3","London Knights","Alec Regula","Puck Recovery","2","32",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:35","5","5","2","3","London Knights","Alec Regula","Play","3","46","Indirect",,,,"Matvey Guskov","43","77"
"2020-03-01","Erie Otters","London Knights","2","3:32","5","5","2","3","London Knights","Matvey Guskov","Play","43","77","Direct",,,,"Johnny Gruden","118","3"
"2020-03-01","Erie Otters","London Knights","2","3:29","5","5","2","3","Erie Otters","Hunter Skinner","Zone Entry","127","6","Carried",,,,"Jacob Golden",,
"2020-03-01","Erie Otters","London Knights","2","3:28","5","5","2","3","London Knights","Johnny Gruden","Play","152","30","Direct",,,,"Hunter Skinner","156","42"
"2020-03-01","Erie Otters","London Knights","2","3:27","5","5","2","3","London Knights","Hunter Skinner","Goal","164","43","Wristshot","On Net","f","f",,,
"2020-03-01","Erie Otters","London Knights","2","3:26","5","5","2","4","London Knights","Nathan Dunkley","Faceoff Win","100","42","Backhand",,,,"Ryan Merkley",,
"2020-03-01","Erie Otters","London Knights","2","3:24","5","5","2","4","London Knights","Ryan Merkley","Puck Recovery","67","52",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:23","5","5","2","4","London Knights","Ryan Merkley","Play","64","56","Direct",,,,"Markus Phillips","58","16"
"2020-03-01","Erie Otters","London Knights","2","3:21","5","5","2","4","London Knights","Markus Phillips","Dump In/Out","93","5","Retained",,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:21","5","5","2","4","Erie Otters","Antonio Stranges","Zone Entry","93","5","Dumped",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","2","3:16","5","5","2","4","London Knights","Antonio Stranges","Puck Recovery","175","81",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:14","5","5","2","4","London Knights","Antonio Stranges","Play","166","83","Indirect",,,,"Ryan Merkley","131","82"
"2020-03-01","Erie Otters","London Knights","2","3:12","5","5","2","4","London Knights","Ryan Merkley","Incomplete Play","129","77","Direct",,,,"Markus Phillips","126","17"
"2020-03-01","Erie Otters","London Knights","2","3:09","5","5","2","4","Erie Otters","Emmett Sproule","Puck Recovery","87","60",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:07","5","5","2","4","London Knights","Emmett Sproule","Zone Entry","130","57","Carried",,,,"Ryan Merkley",,
"2020-03-01","Erie Otters","London Knights","2","3:06","5","5","2","4","Erie Otters","Emmett Sproule","Shot","159","58","Snapshot","Blocked","f","f",,,
"2020-03-01","Erie Otters","London Knights","2","3:05","5","5","2","4","London Knights","Nathan Dunkley","Faceoff Win","31","20","Backhand",,,,"Markus Phillips",,
"2020-03-01","Erie Otters","London Knights","2","3:03","5","5","2","4","London Knights","Markus Phillips","Puck Recovery","5","21",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","3:00","5","5","2","4","London Knights","Markus Phillips","Play","22","73","Indirect",,,,"Antonio Stranges","79","81"
"2020-03-01","Erie Otters","London Knights","2","2:58","5","5","2","4","London Knights","Antonio Stranges","Incomplete Play","80","75","Direct",,,,"Luke Evangelista","113","4"
"2020-03-01","Erie Otters","London Knights","2","2:57","5","5","2","4","London Knights","Antonio Stranges","Puck Recovery","87","83",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:57","5","5","2","4","London Knights","Antonio Stranges","Dump In/Out","88","80","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:57","5","5","2","4","Erie Otters","Drew Hunter","Zone Entry","88","80","Dumped",,,,"Cameron Morton",,
"2020-03-01","Erie Otters","London Knights","2","2:56","5","5","2","4","Erie Otters","Drew Hunter","Puck Recovery","61","58",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:56","5","5","2","4","Erie Otters","Drew Hunter","Play","61","58","Direct",,,,"Noah Sedore","82","38"
"2020-03-01","Erie Otters","London Knights","2","2:51","5","5","2","4","Erie Otters","Noah Sedore","Play","78","82","Indirect",,,,"Matthew MacDougall","112","83"
"2020-03-01","Erie Otters","London Knights","2","2:50","5","5","2","4","Erie Otters","Matthew MacDougall","Dump In/Out","112","83","Retained",,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:50","5","5","2","4","London Knights","Emmett Sproule","Zone Entry","112","83","Dumped",,,,"Markus Phillips",,
"2020-03-01","Erie Otters","London Knights","2","2:47","5","5","2","4","Erie Otters","Emmett Sproule","Puck Recovery","199","60",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:46","5","5","2","4","Erie Otters","Emmett Sproule","Play","189","73","Direct",,,,"Noah Sedore","184","48"
"2020-03-01","Erie Otters","London Knights","2","2:46","5","5","2","4","Erie Otters","Noah Sedore","Shot","184","48","Snapshot","On Net","f","t",,,
"2020-03-01","Erie Otters","London Knights","2","2:42","5","5","2","4","London Knights","Brett Brochu","Play","14","37","Direct",,,,"Luke Evangelista","12","32"
"2020-03-01","Erie Otters","London Knights","2","2:40","5","5","2","4","London Knights","Luke Evangelista","Play","3","27","Direct",,,,"Markus Phillips","7","70"
"2020-03-01","Erie Otters","London Knights","2","2:37","5","5","2","4","London Knights","Markus Phillips","Play","57","70","Direct",,,,"Antonio Stranges","102","80"
"2020-03-01","Erie Otters","London Knights","2","2:36","5","5","2","4","London Knights","Antonio Stranges","Dump In/Out","102","80","Retained",,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:36","5","5","2","4","Erie Otters","Nathan Dunkley","Zone Entry","102","80","Dumped",,,,"Cameron Morton",,
"2020-03-01","Erie Otters","London Knights","2","2:32","5","5","2","4","London Knights","Nathan Dunkley","Puck Recovery","196","40",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:31","5","5","2","4","London Knights","Nathan Dunkley","Play","186","17","Direct",,,,"Luke Evangelista","189","11"
"2020-03-01","Erie Otters","London Knights","2","2:27","5","5","2","4","London Knights","Luke Evangelista","Play","187","76","Indirect",,,,"Gerard Keane","130","83"
"2020-03-01","Erie Otters","London Knights","2","2:26","5","5","2","4","London Knights","Gerard Keane","Incomplete Play","130","82","Direct",,,,"Nathan Dunkley","170","66"
"2020-03-01","Erie Otters","London Knights","2","2:25","5","5","2","4","London Knights","Antonio Stranges","Puck Recovery","170","68",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:23","5","5","2","4","Erie Otters","Drew Hunter","Puck Recovery","28","24",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:23","5","5","2","4","Erie Otters","Drew Hunter","Play","28","24","Indirect",,,,"Maxim Golod","45","4"
"2020-03-01","Erie Otters","London Knights","2","2:18","5","5","2","4","Erie Otters","Maxim Golod","Dump In/Out","115","3","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:18","5","5","2","4","London Knights","Markus Phillips","Zone Entry","115","3","Dumped",,,,"Gerard Keane",,
"2020-03-01","Erie Otters","London Knights","2","2:14","5","5","2","4","London Knights","Markus Phillips","Puck Recovery","1","27",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:14","5","5","2","4","London Knights","Markus Phillips","Incomplete Play","1","27","Indirect",,,,"Antonio Stranges","13","7"
"2020-03-01","Erie Otters","London Knights","2","2:11","5","5","2","4","Erie Otters","Maxim Golod","Puck Recovery","159","84",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:11","5","5","2","4","Erie Otters","Maxim Golod","Play","159","84","Direct",,,,"Jamie Drysdale","130","83"
"2020-03-01","Erie Otters","London Knights","2","2:11","5","5","2","4","Erie Otters","Jamie Drysdale","Shot","130","83","Slapshot","Blocked","t","t",,,
"2020-03-01","Erie Otters","London Knights","2","2:07","5","5","2","4","London Knights","Gerard Keane","Puck Recovery","31","2",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:07","5","5","2","4","London Knights","Gerard Keane","Incomplete Play","31","2","Indirect",,,,"Antonio Stranges","52","1"
"2020-03-01","Erie Otters","London Knights","2","2:06","5","5","2","4","Erie Otters","Chad Yetman","Puck Recovery","130","83",,,,,,,
"2020-03-01","Erie Otters","London Knights","2","2:06","5","5","2","4","Erie Otters","Chad Yetman","Incomplete Play","130","83","Indirect",,,,"Maxim Golod","170","85"
